periode_data,tanggal,terminal,jumlah_bus_datang,jumlah_penumpang_datang,jumlah_bus_berangkat,jumlah_penumpang_berangkat
202401,27,SENEN,231,453,231,483
202401,28,SENEN,184,394,184,456
202401,29,SENEN,181,387,181,440
202401,30,SENEN,232,460,232,504
202401,31,SENEN,231,454,231,496
202401,1,MANGGARAI,24,0,24,2993
202401,2,MANGGARAI,30,0,30,7954
202401,3,MANGGARAI,31,0,31,9087
202401,4,MANGGARAI,33,0,33,8917
202401,5,MANGGARAI,34,0,34,9437
202401,6,MANGGARAI,33,0,33,9163
202401,7,MANGGARAI,24,0,24,4908
202401,8,MANGGARAI,24,0,24,3350
202401,9,MANGGARAI,30,0,30,9439
202401,10,MANGGARAI,30,0,30,9392
202401,11,MANGGARAI,32,0,32,9037
202401,12,MANGGARAI,33,0,33,9277
202401,13,MANGGARAI,33,0,33,9081
202401,14,MANGGARAI,24,0,24,4960
202401,15,MANGGARAI,24,0,24,3482
202401,16,MANGGARAI,32,0,32,9700
202401,17,MANGGARAI,31,0,31,9818
202401,18,MANGGARAI,33,0,33,9430
202401,19,MANGGARAI,34,0,34,9451
202401,20,MANGGARAI,34,0,34,9016
202401,21,MANGGARAI,24,0,24,5033
202401,22,MANGGARAI,24,0,24,3079
202401,23,MANGGARAI,24,0,24,5600
202401,24,MANGGARAI,34,0,34,9903
202401,25,MANGGARAI,32,0,32,9705
202401,26,MANGGARAI,32,0,32,9545
202401,27,MANGGARAI,33,0,33,9370
202401,28,MANGGARAI,24,0,24,4603
202401,29,MANGGARAI,24,0,24,3835
202401,30,MANGGARAI,33,0,33,10046
202401,31,MANGGARAI,33,0,33,9962
202401,1,PULOGADUNG,193,1427,193,1580
202401,2,PULOGADUNG,225,1622,225,1944
202401,3,PULOGADUNG,243,1657,243,1901
202401,4,PULOGADUNG,242,1722,242,1857
202401,5,PULOGADUNG,238,1780,238,1949
202401,6,PULOGADUNG,241,1801,241,2011
202401,7,PULOGADUNG,222,1679,222,1918
202401,8,PULOGADUNG,214,1694,214,1810
202401,9,PULOGADUNG,241,1736,241,1889
202401,10,PULOGADUNG,240,1807,240,1937
202401,11,PULOGADUNG,240,1776,239,1888
202401,12,PULOGADUNG,241,1714,240,1799
202401,13,PULOGADUNG,241,1716,241,1784
202401,14,PULOGADUNG,218,1612,218,1705
202401,15,PULOGADUNG,215,1575,215,1631
202401,16,PULOGADUNG,240,1777,240,1905
202401,17,PULOGADUNG,241,1771,241,1863
202401,18,PULOGADUNG,230,1700,230,1802
202401,19,PULOGADUNG,230,1690,230,1809
202401,20,PULOGADUNG,231,1659,231,1757
202401,21,PULOGADUNG,207,1499,207,1640
202401,22,PULOGADUNG,207,1475,207,1592
202401,23,PULOGADUNG,208,1420,208,1500
202401,24,PULOGADUNG,232,1641,232,1875
202401,25,PULOGADUNG,232,1646,232,1833
202401,26,PULOGADUNG,230,1582,230,1783
202401,27,PULOGADUNG,232,1591,232,1750
202401,28,PULOGADUNG,206,1492,206,1660
202401,29,PULOGADUNG,206,1451,206,1556
202401,30,PULOGADUNG,230,1526,230,1614
202401,31,PULOGADUNG,230,1478,230,1572
202401,1,KAMPUNG RAMBUTAN,504,2094,521,2225
202401,2,KAMPUNG RAMBUTAN,511,2282,527,2539
202401,3,KAMPUNG RAMBUTAN,517,2260,541,2569
202401,4,KAMPUNG RAMBUTAN,519,2299,531,2543
202401,5,KAMPUNG RAMBUTAN,516,2148,525,2273
202401,6,KAMPUNG RAMBUTAN,521,1985,532,2192
202401,7,KAMPUNG RAMBUTAN,514,1825,519,2065
202401,8,KAMPUNG RAMBUTAN,518,2020,531,2262
202401,9,KAMPUNG RAMBUTAN,508,1794,521,2118
202401,10,KAMPUNG RAMBUTAN,501,1741,515,2056
202401,11,KAMPUNG RAMBUTAN,488,1718,508,2045
202401,12,KAMPUNG RAMBUTAN,481,1639,501,1970
202401,13,KAMPUNG RAMBUTAN,495,1832,517,2118
202401,14,KAMPUNG RAMBUTAN,507,2111,536,2249
202401,15,KAMPUNG RAMBUTAN,495,1984,520,2189
202401,16,KAMPUNG RAMBUTAN,514,2164,531,2344
202401,17,KAMPUNG RAMBUTAN,494,2060,518,2253
202401,18,KAMPUNG RAMBUTAN,480,1864,511,2173
202401,19,KAMPUNG RAMBUTAN,467,1731,500,2081
202401,20,KAMPUNG RAMBUTAN,478,1789,506,2123
202401,21,KAMPUNG RAMBUTAN,472,1640,492,1991
202401,22,KAMPUNG RAMBUTAN,449,1596,485,1925
202401,23,KAMPUNG RAMBUTAN,481,1916,507,2148
202401,24,KAMPUNG RAMBUTAN,485,2102,518,2222
202401,25,KAMPUNG RAMBUTAN,462,1859,504,2101
202401,26,KAMPUNG RAMBUTAN,467,1951,519,2165
202401,27,KAMPUNG RAMBUTAN,480,1983,509,2237
202401,28,KAMPUNG RAMBUTAN,437,1874,465,2099
202401,29,KAMPUNG RAMBUTAN,443,1952,473,2187
202401,30,KAMPUNG RAMBUTAN,466,1807,491,2084
202401,31,KAMPUNG RAMBUTAN,457,1736,468,1994
202401,1,KALIDERES,179,4874,169,5001
202401,2,KALIDERES,188,4963,208,5093
202401,3,KALIDERES,188,4963,178,5092
202401,4,KALIDERES,188,4964,178,5098
202401,5,KALIDERES,188,5000,178,5127
202401,6,KALIDERES,188,5030,178,5160
202401,7,KALIDERES,179,4910,169,5046
202401,8,KALIDERES,179,4916,169,5045
202401,9,KALIDERES,188,5004,178,5134
202401,10,KALIDERES,188,5009,178,5143
202401,11,KALIDERES,188,5012,178,5148
202401,12,KALIDERES,188,5039,178,5173
202401,13,KALIDERES,188,5066,178,5202
202401,14,KALIDERES,179,4973,169,5105
202401,15,KALIDERES,179,4992,169,5122
202401,16,KALIDERES,188,5077,178,5219
202401,17,KALIDERES,188,5080,178,5224
202401,18,KALIDERES,188,5084,178,5235
202401,19,KALIDERES,188,5121,178,5266
202401,20,KALIDERES,188,5151,178,5311
202401,21,KALIDERES,179,5070,169,5213
202401,22,KALIDERES,179,5084,169,5215
202401,23,KALIDERES,188,5158,178,5316
202401,24,KALIDERES,188,5164,178,5314
202401,25,KALIDERES,188,5196,178,5340
202401,26,KALIDERES,188,5155,178,5280
202401,27,KALIDERES,188,5186,178,5309
202401,28,KALIDERES,179,5149,169,5266
202401,29,KALIDERES,179,5075,169,5181
202401,30,KALIDERES,188,5181,178,5281
202401,31,KALIDERES,188,5185,178,5291
202401,1,TANJUNG PRIOK,189,471,181,658
202401,2,TANJUNG PRIOK,189,409,181,564
202401,3,TANJUNG PRIOK,189,442,181,607
202401,4,TANJUNG PRIOK,189,455,181,601
202401,5,TANJUNG PRIOK,189,443,181,606
202401,6,TANJUNG PRIOK,189,426,181,600
202401,7,TANJUNG PRIOK,189,458,181,658
202401,8,TANJUNG PRIOK,189,429,181,618
202401,9,TANJUNG PRIOK,189,455,181,667
202401,10,TANJUNG PRIOK,189,454,181,634
202401,11,TANJUNG PRIOK,189,477,181,642
202401,12,TANJUNG PRIOK,189,473,181,653
202401,13,TANJUNG PRIOK,189,469,181,621
202401,14,TANJUNG PRIOK,189,463,181,610
202401,15,TANJUNG PRIOK,189,446,181,624
202401,16,TANJUNG PRIOK,189,461,181,626
202401,17,TANJUNG PRIOK,189,452,181,619
202401,18,TANJUNG PRIOK,189,442,181,624
202401,19,TANJUNG PRIOK,189,494,181,664
202401,20,TANJUNG PRIOK,189,439,181,625
202401,21,TANJUNG PRIOK,189,442,181,616
202401,22,TANJUNG PRIOK,189,489,181,663
202401,23,TANJUNG PRIOK,189,444,181,601
202401,24,TANJUNG PRIOK,189,465,181,614
202401,25,TANJUNG PRIOK,189,461,181,631
202401,26,TANJUNG PRIOK,189,469,181,626
202401,27,TANJUNG PRIOK,189,461,181,632
202401,28,TANJUNG PRIOK,189,490,181,661
202401,29,TANJUNG PRIOK,189,469,181,626
202401,30,TANJUNG PRIOK,189,485,181,635
202401,31,TANJUNG PRIOK,189,460,181,607
202401,1,GROGOL,364,2424,364,2874
202401,2,GROGOL,422,3820,422,4048
202401,3,GROGOL,421,3827,421,3945
202401,4,GROGOL,421,3711,421,3894
202401,5,GROGOL,432,3664,432,4016
202401,6,GROGOL,432,3582,432,4042
202401,7,GROGOL,367,2616,367,3179
202401,8,GROGOL,364,2313,364,2877
202401,9,GROGOL,431,3719,431,3957
202401,10,GROGOL,430,3828,430,4065
202401,11,GROGOL,427,3734,427,4003
202401,12,GROGOL,430,3703,430,4021
202401,13,GROGOL,432,3718,432,4164
202401,14,GROGOL,369,2698,369,3193
202401,15,GROGOL,365,2378,365,2892
202401,16,GROGOL,431,3860,431,4071
202401,17,GROGOL,429,3852,429,4033
202401,18,GROGOL,424,3835,424,4074
202401,19,GROGOL,427,3768,427,4097
202401,20,GROGOL,425,3649,425,4143
202401,21,GROGOL,369,2748,369,3139
202401,22,GROGOL,361,2321,361,2845
202401,23,GROGOL,370,2707,370,2944
202401,24,GROGOL,431,3859,431,4139
202401,25,GROGOL,431,3788,431,4140
202401,26,GROGOL,427,3750,427,4054
202401,27,GROGOL,429,3711,429,4198
202401,28,GROGOL,370,2573,370,3030
202401,29,GROGOL,363,2215,363,2742
202401,30,GROGOL,431,3898,431,4195
202401,31,GROGOL,432,3874,432,4134
202401,1,MUARA ANGKE,75,1197,75,1211
202401,2,MUARA ANGKE,75,1214,75,1240
202401,3,MUARA ANGKE,75,1225,75,1237
202401,4,MUARA ANGKE,75,1250,75,1262
202401,5,MUARA ANGKE,75,1238,75,1256
202401,6,MUARA ANGKE,75,1221,75,1250
202402,4,PINANGRANTI,89,120,89,123
202402,5,PINANGRANTI,89,113,89,120
202402,6,PINANGRANTI,99,153,99,158
202402,7,PINANGRANTI,99,155,99,163
202402,8,PINANGRANTI,99,158,99,165
202402,9,PINANGRANTI,99,160,99,167
202402,10,PINANGRANTI,99,166,99,176
202402,11,PINANGRANTI,89,120,89,124
202402,12,PINANGRANTI,89,111,89,116
202402,13,PINANGRANTI,99,150,99,156
202402,14,PINANGRANTI,99,154,99,156
202402,15,PINANGRANTI,99,160,99,165
202402,16,PINANGRANTI,99,162,99,170
202402,17,PINANGRANTI,99,153,99,160
202402,18,PINANGRANTI,89,123,89,126
202402,19,PINANGRANTI,89,115,89,117
202402,20,PINANGRANTI,99,147,99,152
202402,21,PINANGRANTI,99,151,99,158
202402,22,PINANGRANTI,99,159,99,165
202402,23,PINANGRANTI,99,154,99,166
202402,24,PINANGRANTI,99,148,99,162
202402,25,PINANGRANTI,89,116,89,120
202402,26,PINANGRANTI,89,113,89,115
202402,27,PINANGRANTI,99,153,99,161
202402,28,PINANGRANTI,99,156,99,167
202402,29,PINANGRANTI,99,153,99,168
202402,1,RAWAMANGUN,31,30,31,27
202402,2,RAWAMANGUN,32,32,32,30
202402,3,RAWAMANGUN,31,27,31,25
202402,4,RAWAMANGUN,29,25,29,22
202402,5,RAWAMANGUN,30,26,30,24
202402,6,RAWAMANGUN,34,36,34,38
202402,7,RAWAMANGUN,32,29,32,27
202402,8,RAWAMANGUN,33,32,33,32
202402,9,RAWAMANGUN,34,30,34,29
202402,10,RAWAMANGUN,31,28,31,27
202402,11,RAWAMANGUN,33,31,33,32
202402,12,RAWAMANGUN,31,32,31,30
202402,13,RAWAMANGUN,31,28,31,25
202402,14,RAWAMANGUN,34,34,34,27
202402,15,RAWAMANGUN,33,35,33,31
202402,16,RAWAMANGUN,32,32,32,30
202402,17,RAWAMANGUN,32,31,32,31
202402,18,RAWAMANGUN,31,31,31,27
202402,19,RAWAMANGUN,31,31,31,30
202402,20,RAWAMANGUN,34,38,34,35
202402,21,RAWAMANGUN,34,34,34,33
202402,22,RAWAMANGUN,31,29,31,28
202402,23,RAWAMANGUN,34,31,34,30
202402,24,RAWAMANGUN,30,28,30,23
202402,25,RAWAMANGUN,28,26,28,28
202402,26,RAWAMANGUN,29,26,29,26
202402,27,RAWAMANGUN,30,28,30,25
202402,28,RAWAMANGUN,33,33,33,30
202402,29,RAWAMANGUN,32,29,32,30
202402,1,RAGUNAN,60,115,60,79
202402,2,RAGUNAN,60,112,60,83
202402,3,RAGUNAN,60,117,60,96
202402,4,RAGUNAN,60,115,60,107
202402,5,RAGUNAN,60,123,60,119
202402,6,RAGUNAN,58,68,58,64
202402,7,RAGUNAN,60,88,60,62
202402,8,RAGUNAN,60,101,60,69
202402,9,RAGUNAN,60,90,60,64
202403,21,KLENDER,58,155,58,160
202403,22,KLENDER,58,145,58,150
202403,23,KLENDER,58,154,58,158
202403,24,KLENDER,58,156,58,160
202403,25,KLENDER,58,158,58,162
202403,26,KLENDER,58,155,58,153
202403,27,KLENDER,58,157,58,160
202403,28,KLENDER,58,144,58,147
202403,29,KLENDER,58,146,58,150
202403,30,KLENDER,58,142,58,148
202403,31,KLENDER,58,146,58,152
202403,1,PASAR MINGGU,12,0,12,65
202403,2,PASAR MINGGU,12,0,12,55
202403,3,PASAR MINGGU,12,0,12,54
202403,4,PASAR MINGGU,12,0,12,64
202403,5,PASAR MINGGU,12,0,12,62
202403,6,PASAR MINGGU,12,0,12,60
202403,7,PASAR MINGGU,12,0,12,55
202403,8,PASAR MINGGU,12,0,12,59
202403,9,PASAR MINGGU,12,0,12,68
202403,10,PASAR MINGGU,12,0,12,54
202403,11,PASAR MINGGU,12,0,12,56
202403,12,PASAR MINGGU,12,0,12,55
202403,13,PASAR MINGGU,12,0,12,53
202403,14,PASAR MINGGU,12,0,12,68
202403,15,PASAR MINGGU,12,0,12,70
202403,16,PASAR MINGGU,12,0,12,54
202403,17,PASAR MINGGU,12,0,12,56
202403,18,PASAR MINGGU,12,0,12,69
202403,19,PASAR MINGGU,12,0,12,55
202403,20,PASAR MINGGU,12,0,12,63
202403,21,PASAR MINGGU,12,0,12,64
202403,22,PASAR MINGGU,12,0,12,64
202403,23,PASAR MINGGU,12,0,12,53
202403,24,PASAR MINGGU,12,0,12,72
202403,25,PASAR MINGGU,12,0,12,53
202403,26,PASAR MINGGU,12,0,12,65
202403,27,PASAR MINGGU,12,0,12,74
202403,28,PASAR MINGGU,12,0,12,69
202403,29,PASAR MINGGU,12,0,12,65
202403,30,PASAR MINGGU,12,0,12,59
202403,31,PASAR MINGGU,12,0,12,70
202403,1,KAMPUNG MELAYU,20,1897,20,1328
202403,2,KAMPUNG MELAYU,14,1171,14,953
202403,3,KAMPUNG MELAYU,19,799,19,1201
202403,4,KAMPUNG MELAYU,25,1718,25,1552
202403,5,KAMPUNG MELAYU,24,1242,24,1481
202403,6,KAMPUNG MELAYU,24,1594,24,1303
202403,7,KAMPUNG MELAYU,24,1075,24,1626
202403,8,KAMPUNG MELAYU,22,1542,22,1277
202403,9,KAMPUNG MELAYU,18,681,18,912
202403,10,KAMPUNG MELAYU,15,530,15,622
202403,11,KAMPUNG MELAYU,18,857,18,538
202403,12,KAMPUNG MELAYU,16,849,16,661
202403,13,KAMPUNG MELAYU,18,1258,18,1753
202403,14,KAMPUNG MELAYU,25,1318,25,1714
202403,15,KAMPUNG MELAYU,24,1683,24,2196
202403,16,KAMPUNG MELAYU,14,813,14,601
202403,17,KAMPUNG MELAYU,22,941,22,1023
202403,18,KAMPUNG MELAYU,24,1493,24,1611
202403,19,KAMPUNG MELAYU,25,2180,25,1984
202403,20,KAMPUNG MELAYU,25,1500,25,1829
202403,21,KAMPUNG MELAYU,21,1430,21,1125
202403,22,KAMPUNG MELAYU,25,1800,25,1501
202403,23,KAMPUNG MELAYU,17,507,17,829
202403,24,KAMPUNG MELAYU,18,742,18,651
202403,25,KAMPUNG MELAYU,25,1517,25,1356
202403,26,KAMPUNG MELAYU,25,1292,25,1981
202403,27,KAMPUNG MELAYU,27,1544,27,1829
202403,28,KAMPUNG MELAYU,22,1714,22,2137
202403,29,KAMPUNG MELAYU,20,1501,20,2058
202403,30,KAMPUNG MELAYU,22,632,22,1857
202403,31,KAMPUNG MELAYU,20,916,20,1336
202403,1,SENEN,67,494,67,644
202403,2,SENEN,40,375,40,552
202403,3,SENEN,39,363,39,572
202403,4,SENEN,68,484,68,633
202403,5,SENEN,68,471,68,574
202403,6,SENEN,66,476,66,635
202403,7,SENEN,68,473,68,641
202403,8,SENEN,68,470,68,659
202403,9,SENEN,39,376,39,539
202403,10,SENEN,40,368,40,552
202403,11,SENEN,68,465,68,583
202403,12,SENEN,68,469,68,582
202403,13,SENEN,67,476,67,628
202403,14,SENEN,66,466,66,652
202403,15,SENEN,68,461,68,634
202403,16,SENEN,40,377,40,541
202403,17,SENEN,39,378,39,554
202403,18,SENEN,67,476,67,639
202403,19,SENEN,67,473,67,567
202403,20,SENEN,67,482,67,637
202403,21,SENEN,68,476,68,620
202403,22,SENEN,66,476,66,642
202403,23,SENEN,40,374,40,543
202403,24,SENEN,40,375,40,549
202403,25,SENEN,40,365,40,545
202403,26,SENEN,68,478,68,572
202403,27,SENEN,67,480,67,608
202403,28,SENEN,67,469,67,624
202403,29,SENEN,40,377,40,510
202403,30,SENEN,39,382,39,518
202403,31,SENEN,39,385,39,504
202403,1,MANGGARAI,14,0,14,2172
202403,2,MANGGARAI,11,0,11,1633
202403,3,MANGGARAI,11,0,11,1566
202403,4,MANGGARAI,14,0,14,2132
202403,5,MANGGARAI,14,0,14,2372
202403,6,MANGGARAI,14,0,14,2346
202403,7,MANGGARAI,14,0,14,2523
202403,8,MANGGARAI,14,0,14,2278
202403,9,MANGGARAI,12,0,12,1656
202403,10,MANGGARAI,11,0,11,1526
202403,11,MANGGARAI,12,0,12,1281
202403,12,MANGGARAI,12,0,12,1309
202403,13,MANGGARAI,12,0,12,1910
202403,14,MANGGARAI,15,0,15,2136
202403,15,MANGGARAI,14,0,14,2276
202403,16,MANGGARAI,14,0,14,1267
202403,17,MANGGARAI,14,0,14,1019
202403,18,MANGGARAI,15,0,15,2197
202403,19,MANGGARAI,13,0,13,2212
202403,20,MANGGARAI,14,0,14,2330
202403,21,MANGGARAI,15,0,15,2297
202403,22,MANGGARAI,15,0,15,2097
202403,23,MANGGARAI,12,0,12,1653
202403,24,MANGGARAI,11,0,11,1323
202402,10,RAGUNAN,60,68,60,68
202402,11,RAGUNAN,60,71,60,72
202402,12,RAGUNAN,60,66,60,61
202402,13,RAGUNAN,60,70,60,70
202402,14,RAGUNAN,60,68,60,63
202402,15,RAGUNAN,60,89,60,106
202402,16,RAGUNAN,60,94,60,114
202402,17,RAGUNAN,61,97,60,113
202402,18,RAGUNAN,60,123,60,137
202402,19,RAGUNAN,60,172,60,151
202402,20,RAGUNAN,58,70,58,78
202402,21,RAGUNAN,60,75,60,66
202402,22,RAGUNAN,57,79,57,75
202402,23,RAGUNAN,60,84,60,83
202402,24,RAGUNAN,60,85,60,82
202402,25,RAGUNAN,60,89,60,86
202402,26,RAGUNAN,60,76,60,81
202402,27,RAGUNAN,57,63,57,64
202402,28,RAGUNAN,60,68,60,71
202402,29,RAGUNAN,60,73,60,69
202402,1,BLOK M,276,2762,276,3665
202402,2,BLOK M,279,2873,279,3747
202402,3,BLOK M,277,2695,277,3495
202402,4,BLOK M,227,2582,227,3296
202402,5,BLOK M,241,2640,241,3380
202402,6,BLOK M,278,2600,278,3417
202402,7,BLOK M,277,2777,277,3651
202402,8,BLOK M,280,3007,280,3853
202402,9,BLOK M,280,2886,280,3553
202402,10,BLOK M,276,2894,276,3669
202402,11,BLOK M,199,2669,199,3388
202402,12,BLOK M,199,2521,199,3217
202402,13,BLOK M,278,2946,278,3935
202402,14,BLOK M,278,2888,278,3727
202402,15,BLOK M,280,2793,280,3530
202402,16,BLOK M,280,2602,280,3427
202402,17,BLOK M,278,2909,278,3739
202402,18,BLOK M,207,2756,207,3594
202402,19,BLOK M,207,2641,207,3446
202402,20,BLOK M,267,2874,267,3748
202402,21,BLOK M,274,2836,274,3652
202402,22,BLOK M,284,2901,284,3874
202402,23,BLOK M,284,2699,284,3588
202402,24,BLOK M,283,2849,283,3690
202402,25,BLOK M,209,2581,209,3353
202402,26,BLOK M,209,2595,209,3358
202402,27,BLOK M,281,2889,281,3772
202402,28,BLOK M,281,2877,281,3763
202402,29,BLOK M,281,2837,281,3462
202402,1,CILILITAN,203,13354,203,15376
202402,2,CILILITAN,203,13228,203,15541
202402,3,CILILITAN,202,12411,202,15158
202402,4,CILILITAN,165,9516,165,12204
202402,5,CILILITAN,168,8515,168,11409
202402,6,CILILITAN,199,12613,199,14928
202402,7,CILILITAN,201,13442,201,14912
202402,8,CILILITAN,202,13871,202,15156
202402,9,CILILITAN,201,13661,201,15614
202402,10,CILILITAN,202,12842,202,15287
202402,11,CILILITAN,165,8232,165,10769
202402,12,CILILITAN,162,8027,162,10078
202402,13,CILILITAN,208,13501,208,15488
202402,14,CILILITAN,208,13781,208,16318
202402,15,CILILITAN,161,13101,161,13628
202402,16,CILILITAN,161,12537,161,13720
202402,17,CILILITAN,154,12294,154,12919
202402,18,CILILITAN,144,9310,144,10039
202402,19,CILILITAN,140,8880,140,9804
202402,20,CILILITAN,161,12614,161,13503
202402,21,CILILITAN,161,12307,161,13756
202402,22,CILILITAN,161,12392,161,13734
202402,23,CILILITAN,161,12184,161,13753
202402,24,CILILITAN,151,11497,151,13709
202402,25,CILILITAN,141,8766,141,10301
202402,26,CILILITAN,140,8337,140,9076
202402,27,CILILITAN,158,11907,158,13218
202402,28,CILILITAN,161,12765,161,12822
202402,29,CILILITAN,161,9283,161,10928
202402,1,KLENDER,128,270,132,278
202402,2,KLENDER,123,258,129,273
202402,3,KLENDER,133,272,138,285
202402,4,KLENDER,137,289,135,297
202402,5,KLENDER,138,289,141,298
202402,6,KLENDER,127,288,137,299
202402,7,KLENDER,136,293,139,300
202402,8,KLENDER,126,292,138,299
202402,9,KLENDER,128,269,133,264
202402,10,KLENDER,131,268,136,274
202402,11,KLENDER,139,280,137,269
202402,12,KLENDER,133,274,138,278
202402,13,KLENDER,130,271,137,285
202402,14,KLENDER,138,286,140,291
202402,15,KLENDER,136,276,139,282
202402,16,KLENDER,126,275,136,281
202402,17,KLENDER,128,259,134,265
202402,18,KLENDER,123,261,126,274
202402,19,KLENDER,131,279,134,288
202402,20,KLENDER,133,287,140,301
202402,21,KLENDER,137,297,145,309
202402,22,KLENDER,140,304,139,305
202402,23,KLENDER,134,304,137,305
202402,24,KLENDER,138,296,130,295
202402,25,KLENDER,135,278,136,286
202402,26,KLENDER,139,292,138,298
202402,27,KLENDER,127,272,137,287
202402,28,KLENDER,134,267,138,287
202402,29,KLENDER,133,287,137,299
202402,1,PASAR MINGGU,84,0,84,195
202402,2,PASAR MINGGU,84,0,84,188
202402,3,PASAR MINGGU,85,0,85,210
202402,4,PASAR MINGGU,86,0,86,206
202402,5,PASAR MINGGU,88,0,88,174
202402,6,PASAR MINGGU,80,0,80,169
202402,7,PASAR MINGGU,83,0,83,189
202402,8,PASAR MINGGU,84,0,84,188
202402,9,PASAR MINGGU,83,0,83,185
202402,10,PASAR MINGGU,83,0,83,210
202402,11,PASAR MINGGU,88,0,88,205
202402,12,PASAR MINGGU,86,0,86,213
202402,13,PASAR MINGGU,79,0,79,188
202402,14,PASAR MINGGU,79,0,79,161
202402,15,PASAR MINGGU,83,0,83,165
202402,16,PASAR MINGGU,83,0,83,149
202402,17,PASAR MINGGU,79,0,79,165
202402,18,PASAR MINGGU,85,0,85,174
202402,19,PASAR MINGGU,84,0,84,168
202402,20,PASAR MINGGU,86,0,86,213
202402,21,PASAR MINGGU,79,0,79,159
202402,22,PASAR MINGGU,88,0,88,199
202402,23,PASAR MINGGU,78,0,78,155
202402,24,PASAR MINGGU,82,0,82,172
202402,25,PASAR MINGGU,88,0,88,190
202402,26,PASAR MINGGU,90,0,90,205
202402,27,PASAR MINGGU,85,0,85,176
202402,28,PASAR MINGGU,79,0,79,161
202402,29,PASAR MINGGU,85,0,85,197
202402,1,KAMPUNG MELAYU,377,5456,377,6167
202402,2,KAMPUNG MELAYU,522,5300,519,6061
202402,3,KAMPUNG MELAYU,487,7397,487,7107
202402,4,KAMPUNG MELAYU,248,3416,248,3032
202402,5,KAMPUNG MELAYU,267,3168,267,3372
202402,6,KAMPUNG MELAYU,435,6201,435,6800
202403,1,RAGUNAN,10,22,10,25
202403,2,RAGUNAN,10,28,10,31
202403,3,RAGUNAN,10,29,10,25
202403,4,RAGUNAN,10,25,10,23
202403,5,RAGUNAN,10,37,10,31
202403,6,RAGUNAN,10,35,10,21
202403,7,RAGUNAN,10,31,10,28
202403,8,RAGUNAN,10,43,10,47
202403,9,RAGUNAN,10,74,10,73
202403,10,RAGUNAN,10,29,10,25
202403,11,RAGUNAN,10,51,10,48
202403,12,RAGUNAN,10,82,10,85
202403,13,RAGUNAN,10,27,10,29
202403,14,RAGUNAN,10,32,10,32
202403,15,RAGUNAN,10,48,10,45
202403,16,RAGUNAN,10,46,10,42
202403,17,RAGUNAN,10,42,10,35
202403,18,RAGUNAN,10,49,10,44
202403,19,RAGUNAN,10,24,10,25
202403,20,RAGUNAN,10,45,10,47
202403,21,RAGUNAN,10,42,10,49
202403,22,RAGUNAN,10,42,10,52
202403,23,RAGUNAN,10,48,10,55
202403,24,RAGUNAN,10,52,10,56
202403,25,RAGUNAN,10,36,10,34
202403,26,RAGUNAN,10,27,10,27
202403,27,RAGUNAN,10,23,10,28
202403,28,RAGUNAN,10,45,10,52
202403,29,RAGUNAN,10,51,10,48
202403,30,RAGUNAN,10,82,10,85
202403,31,RAGUNAN,10,71,10,70
202403,1,BLOK M,261,2681,261,3672
202403,2,BLOK M,205,2724,205,3681
202403,3,BLOK M,201,2571,201,3522
202403,4,BLOK M,254,2779,254,3793
202403,5,BLOK M,254,2721,254,3677
202403,6,BLOK M,261,2716,261,3721
202403,7,BLOK M,263,2644,263,3622
202403,8,BLOK M,247,2740,247,3653
202403,9,BLOK M,203,2734,203,3597
202403,10,BLOK M,204,2709,204,3661
202403,11,BLOK M,203,2720,203,3675
202403,12,BLOK M,206,2589,206,3452
202403,13,BLOK M,240,2585,240,3541
202403,14,BLOK M,260,2684,260,3578
202403,15,BLOK M,228,2753,228,3642
202403,16,BLOK M,187,2539,187,3527
202403,17,BLOK M,190,2635,190,3561
202403,18,BLOK M,240,2723,240,3680
202403,19,BLOK M,247,2785,247,3764
202403,20,BLOK M,247,2754,247,3721
202403,21,BLOK M,246,2763,246,3684
202403,22,BLOK M,250,2680,250,3722
202403,23,BLOK M,177,2629,177,3651
202403,24,BLOK M,177,2695,177,3642
202403,25,BLOK M,235,2783,235,3761
202403,26,BLOK M,248,2785,248,3764
202403,27,BLOK M,248,2724,248,3681
202403,28,BLOK M,259,2726,259,3707
202403,29,BLOK M,170,2492,170,3308
202403,30,BLOK M,170,2538,170,3367
202403,31,BLOK M,170,2429,170,3282
202403,1,CILILITAN,37,4469,37,3957
202403,2,CILILITAN,26,3676,26,3198
202403,3,CILILITAN,26,2737,26,2848
202403,4,CILILITAN,37,4123,37,3930
202403,5,CILILITAN,37,4089,37,3912
202403,6,CILILITAN,33,4125,33,3524
202403,7,CILILITAN,37,4589,37,4135
202403,8,CILILITAN,37,4524,37,4077
202403,9,CILILITAN,27,3234,27,2814
202403,10,CILILITAN,26,3185,26,2741
202403,11,CILILITAN,26,2689,26,2186
202403,12,CILILITAN,26,2843,26,2354
202403,13,CILILITAN,37,3978,37,3420
202403,14,CILILITAN,37,4028,37,3573
202403,15,CILILITAN,37,4760,37,3455
202403,16,CILILITAN,25,3817,25,3321
202403,17,CILILITAN,25,3412,25,3937
202403,18,CILILITAN,37,4077,37,3655
202403,19,CILILITAN,37,4014,37,3569
202403,20,CILILITAN,37,3928,37,3412
202403,21,CILILITAN,37,3729,37,3582
202403,22,CILILITAN,37,3814,37,3562
202403,23,CILILITAN,25,3048,25,2802
202403,24,CILILITAN,24,2914,24,2439
202403,25,CILILITAN,37,4304,37,3827
